product_id,name,category,brand,price,tags
4091,FunZone Automotive Item 4091,Automotive,FunZone,69.38,Discounted|Mid-Range
4092,TrailBlaze Health & Wellness Item 4092,Health & Wellness,TrailBlaze,27.69,Handmade|Mid-Range|Summer Wear
4093,VitaLife Home & Kitchen Item 4093,Home & Kitchen,VitaLife,88.04,Mid-Range|Trending
4094,UrbanEdge Grocery Item 4094,Grocery,UrbanEdge,49.64,Mid-Range
4095,FreshPick Automotive Item 4095,Automotive,FreshPick,21.15,Budget|Cruelty-Free|Organic
4096,TrailBlaze Health & Wellness Item 4096,Health & Wellness,TrailBlaze,5.98,Budget
4097,UrbanEdge Grocery Item 4097,Grocery,UrbanEdge,44.16,Eco-Friendly|Mid-Range
4098,NatureBite Home & Kitchen Item 4098,Home & Kitchen,NatureBite,8.34,Best Seller|Budget
4099,PureSkin Toys & Games Item 4099,Toys & Games,PureSkin,20.09,Budget|Handmade|Premium
4100,HomeHaven Beauty Item 4100,Beauty,HomeHaven,95.95,Discounted|Mid-Range
4101,ElectraWave Grocery Item 4101,Grocery,ElectraWave,16.23,Budget|Cruelty-Free|Organic
4102,TrailBlaze Health & Wellness Item 4102,Health & Wellness,TrailBlaze,20.21,Budget|Premium
4103,FreshPick Beauty Item 4103,Beauty,FreshPick,14.21,Budget|Handmade|Limited Edition
4104,GlowUp Beauty Item 4104,Beauty,GlowUp,26.09,Mid-Range
4105,FreshPick Beauty Item 4105,Beauty,FreshPick,11.87,Budget|Mid-Range|Summer Wear
4106,ActivePeak Health & Wellness Item 4106,Health & Wellness,ActivePeak,34.12,Mid-Range|Summer Wear
4107,AutoPro Books Item 4107,Books,AutoPro,3.85,Budget|Locally Made
4108,ReadMore Sports & Outdoors Item 4108,Sports & Outdoors,ReadMore,40.71,Discounted|Mid-Range
4109,TrailBlaze Sports & Outdoors Item 4109,Sports & Outdoors,TrailBlaze,95.8,Budget|Mid-Range|Winter Wear
4110,VitaLife Grocery Item 4110,Grocery,VitaLife,40.05,Cruelty-Free|Limited Edition|Mid-Range
4111,AutoPro Grocery Item 4111,Grocery,AutoPro,114.52,Premium|Winter Wear
4112,HomeHaven Home & Kitchen Item 4112,Home & Kitchen,HomeHaven,48.49,Mid-Range|Summer Wear
4113,TrailBlaze Automotive Item 4113,Automotive,TrailBlaze,44.26,Budget|Locally Made|Mid-Range
4114,VitaLife Beauty Item 4114,Beauty,VitaLife,110.16,Premium
4115,PageTurner Sports & Outdoors Item 4115,Sports & Outdoors,PageTurner,21.2,Budget|Locally Made
4116,StyleCraft Toys & Games Item 4116,Toys & Games,StyleCraft,31.98,Mid-Range
4117,ReadMore Home & Kitchen Item 4117,Home & Kitchen,ReadMore,42.97,Handmade|Limited Edition|Mid-Range
4118,UrbanEdge Health & Wellness Item 4118,Health & Wellness,UrbanEdge,72.16,Imported|Mid-Range
4119,WellnessHub Books Item 4119,Books,WellnessHub,105.35,Premium
4120,PageTurner Beauty Item 4120,Beauty,PageTurner,89.15,Mid-Range|Premium|Summer Wear
4121,PlayStar Toys & Games Item 4121,Toys & Games,PlayStar,17.71,Budget|Locally Made|Winter Wear
4122,HomeHaven Home & Kitchen Item 4122,Home & Kitchen,HomeHaven,16.51,Budget|Limited Edition
4123,ElectraWave Automotive Item 4123,Automotive,ElectraWave,14.97,Budget
4124,PageTurner Beauty Item 4124,Beauty,PageTurner,16.22,Budget
4125,PageTurner Home & Kitchen Item 4125,Home & Kitchen,PageTurner,15.62,Budget|Organic
4126,VitaLife Toys & Games Item 4126,Toys & Games,VitaLife,12.23,Best Seller|Budget
4127,AutoPro Health & Wellness Item 4127,Health & Wellness,AutoPro,68.73,Mid-Range
4128,WellnessHub Clothing Item 4128,Clothing,WellnessHub,159.61,Best Seller|Premium
4129,TrailBlaze Home & Kitchen Item 4129,Home & Kitchen,TrailBlaze,735.57,Best Seller|Premium
4130,WellnessHub Sports & Outdoors Item 4130,Sports & Outdoors,WellnessHub,32.87,Discounted|Mid-Range|Organic
4131,GlowUp Electronics Item 4131,Electronics,GlowUp,25.27,Mid-Range
4132,AutoPro Grocery Item 4132,Grocery,AutoPro,27.11,Mid-Range|Premium
4133,PageTurner Beauty Item 4133,Beauty,PageTurner,24.8,Budget|Trending
4134,AutoPro Home & Kitchen Item 4134,Home & Kitchen,AutoPro,13.2,Budget|Imported
4135,DriveMax Electronics Item 4135,Electronics,DriveMax,49.61,Best Seller|Mid-Range
4136,PureSkin Grocery Item 4136,Grocery,PureSkin,227.0,Imported|Locally Made|Premium
4137,ElectraWave Sports & Outdoors Item 4137,Sports & Outdoors,ElectraWave,264.09,Limited Edition|Premium
4138,NatureBite Grocery Item 4138,Grocery,NatureBite,87.89,Mid-Range
4139,StyleCraft Health & Wellness Item 4139,Health & Wellness,StyleCraft,30.92,Mid-Range
4140,ReadMore Books Item 4140,Books,ReadMore,206.42,Cruelty-Free|Premium
4141,ElectraWave Toys & Games Item 4141,Toys & Games,ElectraWave,147.2,Cruelty-Free|Premium
4142,PlayStar Sports & Outdoors Item 4142,Sports & Outdoors,PlayStar,19.37,Budget|Imported
4143,VitaLife Sports & Outdoors Item 4143,Sports & Outdoors,VitaLife,4.1,Budget
4144,PlayStar Grocery Item 4144,Grocery,PlayStar,12.03,Budget|Cruelty-Free|Premium
4145,GlowUp Books Item 4145,Books,GlowUp,19.13,Budget
4146,PlayStar Sports & Outdoors Item 4146,Sports & Outdoors,PlayStar,14.93,Budget|Cruelty-Free
4147,FunZone Grocery Item 4147,Grocery,FunZone,25.16,Imported|Mid-Range|Winter Wear
4148,ElectraWave Grocery Item 4148,Grocery,ElectraWave,8.72,Budget
4149,DriveMax Clothing Item 4149,Clothing,DriveMax,92.44,Limited Edition|Mid-Range
4150,DriveMax Toys & Games Item 4150,Toys & Games,DriveMax,29.67,Mid-Range
4151,PlayStar Clothing Item 4151,Clothing,PlayStar,10.51,Budget|Mid-Range
4152,ActivePeak Home & Kitchen Item 4152,Home & Kitchen,ActivePeak,22.55,Budget|Imported|Mid-Range
4153,ComfortPlus Home & Kitchen Item 4153,Home & Kitchen,ComfortPlus,55.27,Mid-Range
4154,NatureBite Books Item 4154,Books,NatureBite,17.86,Budget|Discounted|Locally Made
4155,AutoPro Beauty Item 4155,Beauty,AutoPro,136.54,Premium
4156,ActivePeak Automotive Item 4156,Automotive,ActivePeak,24.47,Best Seller|Budget|Locally Made
4157,TrailBlaze Electronics Item 4157,Electronics,TrailBlaze,47.2,Mid-Range
4158,FreshPick Clothing Item 4158,Clothing,FreshPick,79.05,Eco-Friendly|Mid-Range
4159,ReadMore Beauty Item 4159,Beauty,ReadMore,88.98,Mid-Range
4160,VitaLife Clothing Item 4160,Clothing,VitaLife,118.07,New Arrival|Premium
4161,FreshPick Books Item 4161,Books,FreshPick,28.3,Mid-Range|Organic
4162,ActivePeak Electronics Item 4162,Electronics,ActivePeak,122.78,Premium
4163,ActivePeak Health & Wellness Item 4163,Health & Wellness,ActivePeak,68.28,Mid-Range
4164,PureSkin Toys & Games Item 4164,Toys & Games,PureSkin,39.1,Cruelty-Free|Mid-Range
4165,TechNova Electronics Item 4165,Electronics,TechNova,222.59,Limited Edition|Premium
4166,TechNova Electronics Item 4166,Electronics,TechNova,88.93,Budget|Mid-Range|Trending
4167,PureSkin Sports & Outdoors Item 4167,Sports & Outdoors,PureSkin,18.06,Budget|Locally Made
4168,PageTurner Books Item 4168,Books,PageTurner,73.85,Discounted|Mid-Range
4169,AutoPro Electronics Item 4169,Electronics,AutoPro,132.28,Handmade|Imported|Premium
4170,FunZone Automotive Item 4170,Automotive,FunZone,55.23,Mid-Range|New Arrival
4171,DriveMax Health & Wellness Item 4171,Health & Wellness,DriveMax,28.67,Locally Made|Mid-Range
4172,DriveMax Sports & Outdoors Item 4172,Sports & Outdoors,DriveMax,89.14,Best Seller|Mid-Range|Premium
4173,PureSkin Toys & Games Item 4173,Toys & Games,PureSkin,80.83,Eco-Friendly|Mid-Range
4174,PureSkin Clothing Item 4174,Clothing,PureSkin,29.21,Imported|Mid-Range|Premium
4175,FreshPick Books Item 4175,Books,FreshPick,10.73,Budget
4176,FreshPick Home & Kitchen Item 4176,Home & Kitchen,FreshPick,29.72,Mid-Range|Summer Wear
4177,StyleCraft Beauty Item 4177,Beauty,StyleCraft,38.45,Mid-Range|Premium
4178,FreshPick Clothing Item 4178,Clothing,FreshPick,247.89,Premium
4179,VitaLife Books Item 4179,Books,VitaLife,63.23,Mid-Range|New Arrival|Organic
4180,FreshPick Home & Kitchen Item 4180,Home & Kitchen,FreshPick,20.82,Budget|Cruelty-Free|Discounted
4181,PlayStar Health & Wellness Item 4181,Health & Wellness,PlayStar,205.53,New Arrival|Premium
4182,PureSkin Electronics Item 4182,Electronics,PureSkin,24.38,Budget
4183,VitaLife Home & Kitchen Item 4183,Home & Kitchen,VitaLife,18.73,Budget|Mid-Range
4184,ComfortPlus Home & Kitchen Item 4184,Home & Kitchen,ComfortPlus,12.08,Best Seller|Budget|Locally Made
4185,StyleCraft Clothing Item 4185,Clothing,StyleCraft,49.33,Mid-Range|Summer Wear|Trending
4186,VitaLife Health & Wellness Item 4186,Health & Wellness,VitaLife,29.34,Mid-Range
4187,FunZone Beauty Item 4187,Beauty,FunZone,119.02,Premium
4188,GlowUp Health & Wellness Item 4188,Health & Wellness,GlowUp,8.02,Budget
4189,NatureBite Toys & Games Item 4189,Toys & Games,NatureBite,25.97,Mid-Range
4190,UrbanEdge Automotive Item 4190,Automotive,UrbanEdge,11.75,Budget|Summer Wear
4191,PlayStar Books Item 4191,Books,PlayStar,120.37,Mid-Range|Premium|Summer Wear
4192,FunZone Grocery Item 4192,Grocery,FunZone,55.03,Mid-Range
4193,AutoPro Beauty Item 4193,Beauty,AutoPro,29.59,Mid-Range|New Arrival
4194,FunZone Electronics Item 4194,Electronics,FunZone,96.57,Budget|Handmade|Mid-Range
4195,UrbanEdge Electronics Item 4195,Electronics,UrbanEdge,42.77,Handmade|Mid-Range
4196,ComfortPlus Health & Wellness Item 4196,Health & Wellness,ComfortPlus,21.75,Budget|Locally Made|Winter Wear
4197,FunZone Clothing Item 4197,Clothing,FunZone,47.07,Imported|Mid-Range
4198,ActivePeak Clothing Item 4198,Clothing,ActivePeak,76.06,Cruelty-Free|Mid-Range|Summer Wear
4199,TechNova Grocery Item 4199,Grocery,TechNova,47.62,Imported|Locally Made|Mid-Range
4200,NatureBite Health & Wellness Item 4200,Health & Wellness,NatureBite,89.73,Handmade|Mid-Range
4201,ComfortPlus Health & Wellness Item 4201,Health & Wellness,ComfortPlus,71.03,Mid-Range
4202,AutoPro Books Item 4202,Books,AutoPro,39.85,Mid-Range
4203,HomeHaven Toys & Games Item 4203,Toys & Games,HomeHaven,7.43,Budget|Imported|Limited Edition
4204,ReadMore Sports & Outdoors Item 4204,Sports & Outdoors,ReadMore,7.77,Budget|Imported
4205,ReadMore Toys & Games Item 4205,Toys & Games,ReadMore,20.19,Budget|Locally Made
4206,NatureBite Beauty Item 4206,Beauty,NatureBite,14.78,Budget
4207,AutoPro Toys & Games Item 4207,Toys & Games,AutoPro,46.84,Imported|Mid-Range
4208,TrailBlaze Toys & Games Item 4208,Toys & Games,TrailBlaze,4.53,Budget|New Arrival
4209,HomeHaven Toys & Games Item 4209,Toys & Games,HomeHaven,19.74,Budget|Discounted
4210,HomeHaven Home & Kitchen Item 4210,Home & Kitchen,HomeHaven,53.54,Handmade|Mid-Range|Organic
4211,DriveMax Home & Kitchen Item 4211,Home & Kitchen,DriveMax,29.75,Cruelty-Free|Handmade|Mid-Range
4212,FreshPick Toys & Games Item 4212,Toys & Games,FreshPick,121.07,Premium
4213,HomeHaven Beauty Item 4213,Beauty,HomeHaven,108.82,Premium
4214,ReadMore Health & Wellness Item 4214,Health & Wellness,ReadMore,22.9,Budget|Limited Edition|Trending
4215,TrailBlaze Home & Kitchen Item 4215,Home & Kitchen,TrailBlaze,45.08,Eco-Friendly|Mid-Range
4216,DriveMax Clothing Item 4216,Clothing,DriveMax,12.84,Budget|Eco-Friendly|Summer Wear
4217,ActivePeak Health & Wellness Item 4217,Health & Wellness,ActivePeak,4.04,Budget|Mid-Range|Winter Wear
4218,FreshPick Automotive Item 4218,Automotive,FreshPick,91.95,Discounted|Mid-Range|Organic
4219,PlayStar Sports & Outdoors Item 4219,Sports & Outdoors,PlayStar,33.67,Budget|Mid-Range
4220,ReadMore Health & Wellness Item 4220,Health & Wellness,ReadMore,21.83,Budget|Imported|New Arrival
4221,TrailBlaze Health & Wellness Item 4221,Health & Wellness,TrailBlaze,3.85,Best Seller|Budget|Mid-Range
4222,GlowUp Automotive Item 4222,Automotive,GlowUp,5.89,Budget|New Arrival|Organic
4223,PureSkin Toys & Games Item 4223,Toys & Games,PureSkin,7.48,Budget
4224,ReadMore Grocery Item 4224,Grocery,ReadMore,14.55,Budget|Mid-Range|Summer Wear
4225,AutoPro Books Item 4225,Books,AutoPro,137.6,Best Seller|Cruelty-Free|Premium
4226,DriveMax Home & Kitchen Item 4226,Home & Kitchen,DriveMax,143.29,Handmade|Premium
4227,ReadMore Toys & Games Item 4227,Toys & Games,ReadMore,18.47,Budget|Summer Wear
4228,TechNova Home & Kitchen Item 4228,Home & Kitchen,TechNova,19.1,Budget|Premium|Winter Wear
4229,ComfortPlus Home & Kitchen Item 4229,Home & Kitchen,ComfortPlus,8.83,Budget
4230,FunZone Home & Kitchen Item 4230,Home & Kitchen,FunZone,45.18,Mid-Range|Premium
4231,TechNova Sports & Outdoors Item 4231,Sports & Outdoors,TechNova,22.99,Budget
4232,StyleCraft Grocery Item 4232,Grocery,StyleCraft,59.56,Handmade|Mid-Range
4233,PureSkin Electronics Item 4233,Electronics,PureSkin,27.58,Discounted|Mid-Range
4234,ActivePeak Toys & Games Item 4234,Toys & Games,ActivePeak,45.44,Eco-Friendly|Limited Edition|Mid-Range
4235,AutoPro Toys & Games Item 4235,Toys & Games,AutoPro,17.96,Budget
4236,FunZone Automotive Item 4236,Automotive,FunZone,71.71,Budget|Discounted|Mid-Range
4237,NatureBite Sports & Outdoors Item 4237,Sports & Outdoors,NatureBite,37.54,Cruelty-Free|Mid-Range|Summer Wear
4238,WellnessHub Home & Kitchen Item 4238,Home & Kitchen,WellnessHub,1.99,Budget|Winter Wear
4239,DriveMax Electronics Item 4239,Electronics,DriveMax,1.99,Budget|Imported
4240,VitaLife Electronics Item 4240,Electronics,VitaLife,25.98,Mid-Range
4241,PlayStar Toys & Games Item 4241,Toys & Games,PlayStar,29.74,Mid-Range|Summer Wear
4242,NatureBite Toys & Games Item 4242,Toys & Games,NatureBite,83.65,Budget|Locally Made|Mid-Range
4243,PureSkin Toys & Games Item 4243,Toys & Games,PureSkin,23.43,Budget|Premium
4244,PageTurner Toys & Games Item 4244,Toys & Games,PageTurner,21.11,Budget|New Arrival
4245,FunZone Electronics Item 4245,Electronics,FunZone,138.9,Cruelty-Free|Premium
4246,StyleCraft Beauty Item 4246,Beauty,StyleCraft,55.09,Mid-Range
4247,WellnessHub Electronics Item 4247,Electronics,WellnessHub,34.24,Locally Made|Mid-Range
4248,NatureBite Toys & Games Item 4248,Toys & Games,NatureBite,84.9,Mid-Range|Premium
4249,ActivePeak Clothing Item 4249,Clothing,ActivePeak,11.38,Budget|Eco-Friendly|Limited Edition
4250,DriveMax Health & Wellness Item 4250,Health & Wellness,DriveMax,162.6,Premium
4251,StyleCraft Beauty Item 4251,Beauty,StyleCraft,16.08,Budget|Locally Made|Trending
4252,PageTurner Grocery Item 4252,Grocery,PageTurner,88.63,Imported|Mid-Range|New Arrival
4253,WellnessHub Electronics Item 4253,Electronics,WellnessHub,35.1,Limited Edition|Mid-Range
4254,PageTurner Electronics Item 4254,Electronics,PageTurner,53.93,Mid-Range
4255,PageTurner Automotive Item 4255,Automotive,PageTurner,16.82,Budget
4256,ReadMore Sports & Outdoors Item 4256,Sports & Outdoors,ReadMore,7.59,Budget|Locally Made|New Arrival
4257,AutoPro Electronics Item 4257,Electronics,AutoPro,26.03,Best Seller|Cruelty-Free|Mid-Range
4258,PureSkin Books Item 4258,Books,PureSkin,8.55,Budget|Trending
4259,UrbanEdge Grocery Item 4259,Grocery,UrbanEdge,23.9,Budget|Eco-Friendly
4260,UrbanEdge Clothing Item 4260,Clothing,UrbanEdge,163.79,Premium
4261,WellnessHub Electronics Item 4261,Electronics,WellnessHub,79.57,Eco-Friendly|Mid-Range|Premium
4262,VitaLife Clothing Item 4262,Clothing,VitaLife,378.57,New Arrival|Premium
4263,UrbanEdge Automotive Item 4263,Automotive,UrbanEdge,97.92,Cruelty-Free|Handmade|Mid-Range
4264,FunZone Beauty Item 4264,Beauty,FunZone,72.77,Mid-Range|New Arrival
4265,ReadMore Sports & Outdoors Item 4265,Sports & Outdoors,ReadMore,56.67,Mid-Range
4266,HomeHaven Grocery Item 4266,Grocery,HomeHaven,36.86,Mid-Range
4267,VitaLife Clothing Item 4267,Clothing,VitaLife,20.26,Budget|Locally Made
4268,ReadMore Toys & Games Item 4268,Toys & Games,ReadMore,23.11,Budget
4269,UrbanEdge Clothing Item 4269,Clothing,UrbanEdge,11.78,Budget|Imported
4270,ComfortPlus Home & Kitchen Item 4270,Home & Kitchen,ComfortPlus,5.54,Budget|Imported
4271,DriveMax Grocery Item 4271,Grocery,DriveMax,14.87,Budget|Imported|Premium
4272,TrailBlaze Automotive Item 4272,Automotive,TrailBlaze,129.58,Eco-Friendly|Limited Edition|Premium
4273,TrailBlaze Grocery Item 4273,Grocery,TrailBlaze,29.6,Locally Made|Mid-Range|Organic
4274,WellnessHub Beauty Item 4274,Beauty,WellnessHub,98.76,Mid-Range
4275,TechNova Beauty Item 4275,Beauty,TechNova,9.38,Budget|Discounted
4276,AutoPro Books Item 4276,Books,AutoPro,48.85,Mid-Range
4277,NatureBite Toys & Games Item 4277,Toys & Games,NatureBite,7.92,Budget|Organic
4278,NatureBite Grocery Item 4278,Grocery,NatureBite,56.09,Best Seller|Mid-Range|Trending
4279,GlowUp Books Item 4279,Books,GlowUp,14.96,Best Seller|Budget|Eco-Friendly
4280,PlayStar Electronics Item 4280,Electronics,PlayStar,9.71,Budget|Handmade|Premium
4281,DriveMax Toys & Games Item 4281,Toys & Games,DriveMax,27.43,Mid-Range|Organic|Premium
4282,NatureBite Automotive Item 4282,Automotive,NatureBite,9.2,Budget|Winter Wear
4283,AutoPro Toys & Games Item 4283,Toys & Games,AutoPro,38.04,Eco-Friendly|Imported|Mid-Range
4284,FunZone Home & Kitchen Item 4284,Home & Kitchen,FunZone,28.97,Imported|Mid-Range|New Arrival
4285,PureSkin Books Item 4285,Books,PureSkin,73.13,Mid-Range
4286,ComfortPlus Automotive Item 4286,Automotive,ComfortPlus,5.63,Budget
4287,NatureBite Clothing Item 4287,Clothing,NatureBite,80.71,Eco-Friendly|Mid-Range|Organic
4288,ElectraWave Home & Kitchen Item 4288,Home & Kitchen,ElectraWave,9.51,Budget|New Arrival
4289,GlowUp Grocery Item 4289,Grocery,GlowUp,26.19,Mid-Range|New Arrival
4290,PageTurner Sports & Outdoors Item 4290,Sports & Outdoors,PageTurner,125.33,Premium
4291,HomeHaven Health & Wellness Item 4291,Health & Wellness,HomeHaven,486.93,Premium
4292,ComfortPlus Sports & Outdoors Item 4292,Sports & Outdoors,ComfortPlus,78.75,Mid-Range
4293,VitaLife Beauty Item 4293,Beauty,VitaLife,75.12,Mid-Range
4294,NatureBite Electronics Item 4294,Electronics,NatureBite,16.42,Budget|Locally Made
4295,NatureBite Clothing Item 4295,Clothing,NatureBite,133.37,Premium|Winter Wear
4296,VitaLife Grocery Item 4296,Grocery,VitaLife,60.71,Handmade|Mid-Range
4297,NatureBite Home & Kitchen Item 4297,Home & Kitchen,NatureBite,44.16,Mid-Range|Premium
4298,VitaLife Automotive Item 4298,Automotive,VitaLife,142.34,Discounted|Locally Made|Premium
4299,NatureBite Home & Kitchen Item 4299,Home & Kitchen,NatureBite,49.82,Eco-Friendly|Mid-Range|Premium
4300,DriveMax Automotive Item 4300,Automotive,DriveMax,45.43,Mid-Range|New Arrival
4301,HomeHaven Health & Wellness Item 4301,Health & Wellness,HomeHaven,19.32,Budget|Mid-Range
4302,ComfortPlus Electronics Item 4302,Electronics,ComfortPlus,20.09,Budget
4303,FunZone Automotive Item 4303,Automotive,FunZone,104.65,Limited Edition|Premium
4304,PureSkin Toys & Games Item 4304,Toys & Games,PureSkin,70.76,Best Seller|Cruelty-Free|Mid-Range
4305,GlowUp Grocery Item 4305,Grocery,GlowUp,53.0,Budget|Mid-Range|New Arrival
4306,TrailBlaze Health & Wellness Item 4306,Health & Wellness,TrailBlaze,24.88,Budget|Limited Edition|Organic
4307,ActivePeak Automotive Item 4307,Automotive,ActivePeak,7.22,Best Seller|Budget
4308,TrailBlaze Grocery Item 4308,Grocery,TrailBlaze,52.55,Mid-Range
4309,DriveMax Grocery Item 4309,Grocery,DriveMax,2.04,Budget|Discounted
4310,ActivePeak Grocery Item 4310,Grocery,ActivePeak,26.95,Discounted|Mid-Range|Premium
4311,PageTurner Home & Kitchen Item 4311,Home & Kitchen,PageTurner,4.17,Budget|Trending|Winter Wear
4312,ReadMore Books Item 4312,Books,ReadMore,8.25,Budget
4313,NatureBite Books Item 4313,Books,NatureBite,18.26,Best Seller|Budget|Locally Made
4314,ReadMore Automotive Item 4314,Automotive,ReadMore,11.41,Budget|Summer Wear
4315,NatureBite Health & Wellness Item 4315,Health & Wellness,NatureBite,12.62,Budget|Cruelty-Free|Premium
4316,PureSkin Beauty Item 4316,Beauty,PureSkin,9.84,Budget|Trending|Winter Wear
4317,DriveMax Home & Kitchen Item 4317,Home & Kitchen,DriveMax,53.27,Budget|Mid-Range|Summer Wear
4318,NatureBite Beauty Item 4318,Beauty,NatureBite,45.63,Mid-Range|Organic
4319,PureSkin Home & Kitchen Item 4319,Home & Kitchen,PureSkin,76.21,Mid-Range
4320,UrbanEdge Grocery Item 4320,Grocery,UrbanEdge,52.52,Mid-Range|Premium|Trending
4321,PageTurner Grocery Item 4321,Grocery,PageTurner,18.59,Budget|Winter Wear
4322,PageTurner Electronics Item 4322,Electronics,PageTurner,95.33,Cruelty-Free|Mid-Range
4323,ActivePeak Beauty Item 4323,Beauty,ActivePeak,12.67,Budget|Handmade
4324,ComfortPlus Automotive Item 4324,Automotive,ComfortPlus,8.06,Budget|Limited Edition|Trending
4325,AutoPro Electronics Item 4325,Electronics,AutoPro,74.55,Mid-Range
4326,UrbanEdge Automotive Item 4326,Automotive,UrbanEdge,15.14,Budget
4327,HomeHaven Grocery Item 4327,Grocery,HomeHaven,27.73,Handmade|Imported|Mid-Range
4328,PureSkin Sports & Outdoors Item 4328,Sports & Outdoors,PureSkin,6.33,Budget|Winter Wear
4329,GlowUp Clothing Item 4329,Clothing,GlowUp,4.16,Budget|Organic
4330,ComfortPlus Toys & Games Item 4330,Toys & Games,ComfortPlus,14.41,Budget
4331,ComfortPlus Toys & Games Item 4331,Toys & Games,ComfortPlus,135.83,Cruelty-Free|Premium|Winter Wear
4332,StyleCraft Grocery Item 4332,Grocery,StyleCraft,37.89,Handmade|Mid-Range|Winter Wear
4333,NatureBite Toys & Games Item 4333,Toys & Games,NatureBite,30.1,Mid-Range
4334,AutoPro Electronics Item 4334,Electronics,AutoPro,37.6,Mid-Range
4335,PageTurner Health & Wellness Item 4335,Health & Wellness,PageTurner,6.56,Budget|Handmade
4336,VitaLife Electronics Item 4336,Electronics,VitaLife,34.68,Mid-Range|Summer Wear
4337,ActivePeak Health & Wellness Item 4337,Health & Wellness,ActivePeak,39.31,Mid-Range|Trending
4338,UrbanEdge Automotive Item 4338,Automotive,UrbanEdge,137.75,Premium
4339,NatureBite Electronics Item 4339,Electronics,NatureBite,46.78,Limited Edition|Mid-Range|New Arrival
4340,ActivePeak Electronics Item 4340,Electronics,ActivePeak,23.86,Budget|Summer Wear
4341,StyleCraft Electronics Item 4341,Electronics,StyleCraft,127.22,Premium|Winter Wear
4342,UrbanEdge Beauty Item 4342,Beauty,UrbanEdge,75.92,Cruelty-Free|Mid-Range|Organic
4343,TechNova Toys & Games Item 4343,Toys & Games,TechNova,19.2,Budget|Eco-Friendly|Locally Made
4344,ActivePeak Health & Wellness Item 4344,Health & Wellness,ActivePeak,45.55,Limited Edition|Mid-Range
4345,PureSkin Automotive Item 4345,Automotive,PureSkin,21.58,Budget|Handmade
4346,ComfortPlus Toys & Games Item 4346,Toys & Games,ComfortPlus,370.72,Premium
4347,ReadMore Home & Kitchen Item 4347,Home & Kitchen,ReadMore,43.29,Mid-Range
4348,ActivePeak Toys & Games Item 4348,Toys & Games,ActivePeak,12.41,Budget
4349,WellnessHub Beauty Item 4349,Beauty,WellnessHub,22.5,Budget
4350,HomeHaven Grocery Item 4350,Grocery,HomeHaven,21.27,Budget|Limited Edition
4351,PageTurner Home & Kitchen Item 4351,Home & Kitchen,PageTurner,17.98,Budget|Imported
4352,NatureBite Sports & Outdoors Item 4352,Sports & Outdoors,NatureBite,71.53,Mid-Range
4353,TechNova Sports & Outdoors Item 4353,Sports & Outdoors,TechNova,28.3,Best Seller|Mid-Range|Winter Wear
4354,PureSkin Electronics Item 4354,Electronics,PureSkin,36.19,Cruelty-Free|Mid-Range|Trending
4355,HomeHaven Electronics Item 4355,Electronics,HomeHaven,52.17,Mid-Range
4356,PureSkin Sports & Outdoors Item 4356,Sports & Outdoors,PureSkin,59.7,Mid-Range
4357,VitaLife Automotive Item 4357,Automotive,VitaLife,125.34,Imported|Locally Made|Premium
4358,ComfortPlus Beauty Item 4358,Beauty,ComfortPlus,77.27,Mid-Range
4359,AutoPro Automotive Item 4359,Automotive,AutoPro,225.95,Premium
4360,NatureBite Clothing Item 4360,Clothing,NatureBite,16.76,Budget
4361,PlayStar Toys & Games Item 4361,Toys & Games,PlayStar,26.72,Mid-Range
4362,NatureBite Electronics Item 4362,Electronics,NatureBite,73.2,Mid-Range|Trending
4363,TrailBlaze Toys & Games Item 4363,Toys & Games,TrailBlaze,232.81,Budget|Premium
4364,NatureBite Sports & Outdoors Item 4364,Sports & Outdoors,NatureBite,36.61,Mid-Range|Winter Wear
4365,HomeHaven Sports & Outdoors Item 4365,Sports & Outdoors,HomeHaven,35.3,Best Seller|Mid-Range
4366,DriveMax Electronics Item 4366,Electronics,DriveMax,24.34,Budget
4367,ActivePeak Clothing Item 4367,Clothing,ActivePeak,15.79,Budget|Winter Wear
4368,VitaLife Automotive Item 4368,Automotive,VitaLife,23.03,Budget
4369,TechNova Beauty Item 4369,Beauty,TechNova,62.14,Mid-Range
4370,PureSkin Electronics Item 4370,Electronics,PureSkin,13.56,Budget|Limited Edition|Trending
4371,AutoPro Toys & Games Item 4371,Toys & Games,AutoPro,50.53,Mid-Range
4372,PureSkin Clothing Item 4372,Clothing,PureSkin,196.53,Best Seller|Imported|Premium
4373,UrbanEdge Electronics Item 4373,Electronics,UrbanEdge,21.75,Budget|Trending
4374,UrbanEdge Grocery Item 4374,Grocery,UrbanEdge,43.79,Mid-Range
4375,DriveMax Clothing Item 4375,Clothing,DriveMax,47.99,Cruelty-Free|Mid-Range|Premium
4376,AutoPro Electronics Item 4376,Electronics,AutoPro,27.48,Mid-Range|Winter Wear
4377,PlayStar Beauty Item 4377,Beauty,PlayStar,76.45,Mid-Range
4378,StyleCraft Grocery Item 4378,Grocery,StyleCraft,41.26,Budget|Mid-Range|Organic
4379,UrbanEdge Grocery Item 4379,Grocery,UrbanEdge,48.64,Mid-Range|Trending
4380,VitaLife Beauty Item 4380,Beauty,VitaLife,64.46,Budget|Eco-Friendly|Mid-Range
4381,NatureBite Clothing Item 4381,Clothing,NatureBite,17.07,Budget
4382,ElectraWave Beauty Item 4382,Beauty,ElectraWave,90.22,Discounted|Mid-Range|Premium
